date,lat,lon,log_CI_cells_mL,bloom
2019-06-14,44.67810570958355,-122.19169226682271,8.749823353377373,0
2019-06-14,44.67810570958355,-122.19513425235763,8.749823353377373,0
2019-06-14,44.68498968065339,-122.19857623789257,8.749823353377373,0
2019-06-14,44.68843166618829,-122.20546020896242,8.749823353377373,0
2019-06-14,44.69187365172321,-122.20546020896242,8.749823353377373,0
2019-06-14,44.69187365172321,-122.20890219449734,8.749823353377373,0
2019-06-14,44.69187365172321,-122.21234418003226,8.749823353377373,0
2019-06-14,44.69187365172321,-122.21578616556718,8.749823353377373,0
2019-06-14,44.69187365172322,-122.2054602089624,10.269529514753444,1
2019-06-14,44.69187365172322,-122.20890219449733,11.789235676129515,1
2019-06-14,44.69187365172322,-122.21234418003225,11.568187507202085,1
2019-06-14,44.69187365172322,-122.21578616556717,8.749823353377373,0
2019-06-14,44.69531563725813,-122.19857623789258,8.749823353377373,0
2019-06-14,44.69531563725813,-122.2020182234275,8.749823353377373,0
2019-06-14,44.69531563725813,-122.20546020896242,8.749823353377373,0
2019-06-14,44.69531563725813,-122.20890219449734,8.749823353377373,0
2019-06-14,44.69531563725813,-122.21234418003226,8.749823353377373,0
2019-06-14,44.69531563725813,-122.21578616556718,8.749823353377373,0
2019-06-14,44.69531563725813,-122.2192281511021,8.749823353377373,0
2019-06-14,44.69531563725813,-122.22955410770686,8.749823353377373,0
2019-06-14,44.69531563725814,-122.19857623789257,11.927390781709157,1
2019-06-14,44.69531563725814,-122.20201822342749,12.148438950636585,1
2019-06-14,44.69531563725814,-122.2054602089624,11.43003240162244,1
2019-06-14,44.69531563725814,-122.20890219449733,12.148438950636585,1
2019-06-14,44.69531563725814,-122.21234418003225,10.987936063767586,1
2019-06-14,44.69531563725814,-122.21578616556717,10.987936063767586,1
2019-06-14,44.69531563725814,-122.21922815110209,8.749823353377373,0
2019-06-14,44.69531563725814,-122.222670136637,8.749823353377373,0
2019-06-14,44.69531563725814,-122.22611212217193,8.749823353377373,0
2019-06-14,44.69875762279305,-122.19169226682276,8.749823353377373,0
2019-06-14,44.69875762279305,-122.19513425235766,8.749823353377373,0
2019-06-14,44.69875762279305,-122.19857623789258,8.749823353377373,0
2019-06-14,44.69875762279305,-122.2020182234275,8.749823353377373,0
2019-06-14,44.69875762279305,-122.20546020896242,8.749823353377373,0
2019-06-14,44.69875762279305,-122.22611212217194,8.749823353377373,0
2019-06-14,44.69875762279305,-122.22955410770686,8.749823353377373,0
2019-06-14,44.69875762279305,-122.23299609324177,8.749823353377373,0
2019-06-14,44.69875762279306,-122.19169226682271,9.053764585652587,1
2019-06-14,44.69875762279306,-122.19513425235763,9.744540113550801,1
2019-06-14,44.69875762279306,-122.19857623789257,11.816866697245441,1
2019-06-14,44.69875762279306,-122.20201822342749,11.872128739477299,1
2019-06-14,44.69875762279306,-122.2054602089624,11.872128739477299,1
2019-06-14,44.69875762279306,-122.22611212217193,8.749823353377373,0
2019-06-14,44.69875762279306,-122.22955410770685,8.749823353377373,0
