date,lat,lon,log_CI_cells_mL,bloom
2019-06-26,44.67810570958355,-122.19169226682271,8.749823353377373,0
2019-06-26,44.67810570958355,-122.19513425235763,8.749823353377373,0
2019-06-26,44.68498968065339,-122.19857623789257,8.749823353377373,0
2019-06-26,44.69187365172321,-122.20890219449734,8.749823353377373,0
2019-06-26,44.69187365172321,-122.21234418003226,8.749823353377373,0
2019-06-26,44.69187365172321,-122.21578616556718,8.749823353377373,0
2019-06-26,44.69187365172322,-122.2054602089624,9.937957261362302,1
2019-06-26,44.69187365172322,-122.20890219449733,11.347139338274657,1
2019-06-26,44.69187365172322,-122.21234418003225,10.932674021535728,1
2019-06-26,44.69187365172322,-122.21578616556717,11.512925464970229,1
2019-06-26,44.69531563725813,-122.19857623789258,8.749823353377373,0
2019-06-26,44.69531563725813,-122.2020182234275,8.749823353377373,0
2019-06-26,44.69531563725813,-122.20546020896242,8.749823353377373,0
2019-06-26,44.69531563725813,-122.20890219449734,8.749823353377373,0
2019-06-26,44.69531563725814,-122.19857623789257,10.103743388057872,1
2019-06-26,44.69531563725814,-122.20201822342749,10.683994831492372,1
2019-06-26,44.69531563725814,-122.2054602089624,11.872128739477299,1
2019-06-26,44.69531563725814,-122.20890219449733,11.402401380506515,1
2019-06-26,44.69531563725814,-122.21234418003225,10.380053599217158,1
2019-06-26,44.69531563725814,-122.21578616556717,10.380053599217158,1
2019-06-26,44.69531563725814,-122.21922815110209,8.749823353377373,0
2019-06-26,44.69531563725814,-122.222670136637,8.749823353377373,0
2019-06-26,44.69531563725814,-122.22611212217193,8.749823353377373,0
2019-06-26,44.69875762279305,-122.19169226682276,8.749823353377373,0
2019-06-26,44.69875762279305,-122.19513425235766,8.749823353377373,0
2019-06-26,44.69875762279305,-122.19857623789258,8.749823353377373,0
2019-06-26,44.69875762279305,-122.2020182234275,8.749823353377373,0
2019-06-26,44.69875762279305,-122.20546020896242,8.749823353377373,0
2019-06-26,44.69875762279306,-122.19169226682271,9.855064198014515,1
2019-06-26,44.69875762279306,-122.19513425235763,10.490577683680872,1
2019-06-26,44.69875762279306,-122.19857623789257,10.020850324710086,1
2019-06-26,44.69875762279306,-122.20201822342749,10.241898493637516,1
2019-06-26,44.69875762279306,-122.2054602089624,10.241898493637516,1
2019-06-26,44.69875762279306,-122.22611212217193,11.789235676129515,1
2019-06-26,44.69875762279306,-122.22955410770685,11.789235676129515,1
2019-06-26,44.69875762279306,-122.23299609324177,11.789235676129515,1
2019-06-26,44.69875762279306,-122.23643807877669,10.407684620333086,1
2019-06-26,44.69875762279306,-122.24332204984653,8.749823353377373,0
2019-06-26,44.69875762279306,-122.24676403538145,8.749823353377373,0
2019-06-26,44.70219960832797,-122.18825028128784,8.749823353377373,0
2019-06-26,44.70219960832797,-122.19169226682276,8.749823353377373,0
2019-06-26,44.70219960832797,-122.19513425235766,8.749823353377373,0
2019-06-26,44.70219960832797,-122.19857623789258,8.749823353377373,0
2019-06-26,44.70219960832797,-122.23643807877669,8.749823353377373,0
2019-06-26,44.70219960832797,-122.2398800643116,8.749823353377373,0
2019-06-26,44.70219960832798,-122.18825028128782,8.749823353377373,0
2019-06-26,44.70219960832798,-122.19169226682271,8.749823353377373,0
2019-06-26,44.70219960832798,-122.19513425235763,8.749823353377373,0
2019-06-26,44.70219960832798,-122.19857623789257,8.749823353377373,0
2019-06-26,44.70219960832798,-122.23299609324177,12.176069971752513,1
2019-06-26,44.70219960832798,-122.23643807877669,11.153722190463156,1
2019-06-26,44.70219960832798,-122.2398800643116,9.910326240246372,1
2019-06-26,44.705641593862886,-122.181366310218,8.749823353377373,0
2019-06-26,44.705641593862886,-122.18480829575292,8.749823353377373,0
2019-06-26,44.705641593862886,-122.18825028128784,8.749823353377373,0
2019-06-26,44.705641593862886,-122.19169226682276,8.749823353377373,0
2019-06-26,44.705641593862886,-122.19513425235766,8.749823353377373,0
2019-06-26,44.705641593862886,-122.23643807877669,8.749823353377373,0
2019-06-26,44.705641593862886,-122.2398800643116,8.749823353377373,0
2019-06-26,44.7056415938629,-122.18136631021798,10.54583972591273,1
2019-06-26,44.7056415938629,-122.1848082957529,10.628732789260514,1
2019-06-26,44.7056415938629,-122.18825028128782,9.827433176898586,1
2019-06-26,44.7056415938629,-122.19169226682271,8.749823353377373,0
2019-06-26,44.7056415938629,-122.19513425235763,8.749823353377373,0
2019-06-26,44.7056415938629,-122.23643807877669,11.899759760593229,1
2019-06-26,44.7056415938629,-122.2398800643116,11.899759760593229,1
2019-06-26,44.709083579397806,-122.181366310218,8.749823353377373,0
2019-06-26,44.709083579397806,-122.18480829575292,8.749823353377373,0
2019-06-26,44.709083579397806,-122.18825028128784,8.749823353377373,0
2019-06-26,44.709083579397806,-122.2398800643116,8.749823353377373,0
2019-06-26,44.70908357939781,-122.17448233914814,10.462946662564942,1
2019-06-26,44.70908357939781,-122.17792432468306,10.462946662564942,1
2019-06-26,44.70908357939781,-122.18136631021798,8.749823353377373,0
2019-06-26,44.70908357939781,-122.1848082957529,8.749823353377373,0
2019-06-26,44.70908357939781,-122.18825028128782,8.749823353377373,0
2019-06-26,44.70908357939781,-122.19169226682271,8.749823353377373,0
2019-06-26,44.70908357939781,-122.23643807877669,8.749823353377373,0
2019-06-26,44.70908357939781,-122.2398800643116,10.822149937072014,1
