date,lat,lon,log_CI_cells_mL,bloom
2017-06-02,44.67810570958355,-122.19169226682271,8.749823353377373,0
2017-06-02,44.67810570958355,-122.19513425235763,8.749823353377373,0
2017-06-02,44.68498968065339,-122.19857623789257,8.749823353377373,0
2017-06-02,44.69187365172321,-122.20890219449734,8.749823353377373,0
2017-06-02,44.69187365172321,-122.21234418003226,8.749823353377373,0
2017-06-02,44.69187365172321,-122.21578616556718,8.749823353377373,0
2017-06-02,44.69187365172322,-122.2054602089624,10.241898493637516,1
2017-06-02,44.69187365172322,-122.20890219449733,11.955021802825085,1
2017-06-02,44.69187365172322,-122.21234418003225,12.176069971752513,1
2017-06-02,44.69187365172322,-122.21578616556717,11.568187507202085,1
2017-06-02,44.69531563725813,-122.19857623789258,8.749823353377373,0
2017-06-02,44.69531563725813,-122.2020182234275,8.749823353377373,0
2017-06-02,44.69531563725813,-122.20546020896242,8.749823353377373,0
2017-06-02,44.69531563725813,-122.20890219449734,8.749823353377373,0
2017-06-02,44.69531563725814,-122.19857623789257,12.120807929520655,1
2017-06-02,44.69531563725814,-122.20201822342749,11.319508317158729,1
2017-06-02,44.69531563725814,-122.2054602089624,11.982652823941013,1
2017-06-02,44.69531563725814,-122.20890219449733,11.153722190463156,1
2017-06-02,44.69531563725814,-122.21234418003225,10.573470747028656,1
2017-06-02,44.69531563725814,-122.21578616556717,10.573470747028656,1
2017-06-02,44.69531563725814,-122.21922815110209,11.0984601482313,1
2017-06-02,44.69531563725814,-122.222670136637,11.84449771836137,1
2017-06-02,44.69531563725814,-122.22611212217193,8.749823353377373,0
2017-06-02,44.69875762279305,-122.19169226682276,8.749823353377373,0
2017-06-02,44.69875762279305,-122.19513425235766,8.749823353377373,0
2017-06-02,44.69875762279305,-122.19857623789258,8.749823353377373,0
2017-06-02,44.69875762279305,-122.2020182234275,8.749823353377373,0
2017-06-02,44.69875762279305,-122.20546020896242,8.749823353377373,0
2017-06-02,44.69875762279306,-122.19169226682271,11.45766342273837,1
2017-06-02,44.69875762279306,-122.19513425235763,10.462946662564942,1
2017-06-02,44.69875762279306,-122.19857623789257,11.043198105999442,1
2017-06-02,44.69875762279306,-122.20201822342749,10.5182087047968,1
2017-06-02,44.69875762279306,-122.2054602089624,10.5182087047968,1
2017-06-02,44.69875762279306,-122.22611212217193,11.955021802825085,1
2017-06-02,44.69875762279306,-122.22955410770685,11.955021802825085,1
2017-06-02,44.69875762279306,-122.23299609324177,11.955021802825085,1
2017-06-02,44.69875762279306,-122.23643807877669,10.35242257810123,1
2017-06-02,44.69875762279306,-122.24332204984653,8.749823353377373,0
2017-06-02,44.69875762279306,-122.24676403538145,8.749823353377373,0
2017-06-02,44.70219960832797,-122.18825028128784,8.749823353377373,0
2017-06-02,44.70219960832797,-122.19169226682276,8.749823353377373,0
2017-06-02,44.70219960832797,-122.19513425235766,8.749823353377373,0
2017-06-02,44.70219960832797,-122.19857623789258,8.749823353377373,0
2017-06-02,44.70219960832797,-122.23643807877669,8.749823353377373,0
2017-06-02,44.70219960832797,-122.2398800643116,8.749823353377373,0
2017-06-02,44.70219960832798,-122.18825028128782,11.595818528318013,1
2017-06-02,44.70219960832798,-122.19169226682271,10.877411979303872,1
2017-06-02,44.70219960832798,-122.19513425235763,10.877411979303872,1
2017-06-02,44.70219960832798,-122.19857623789257,11.07082912711537,1
2017-06-02,44.70219960832798,-122.23299609324177,11.043198105999442,1
2017-06-02,44.70219960832798,-122.23643807877669,10.214267472521586,1
2017-06-02,44.70219960832798,-122.2398800643116,8.749823353377373,0
2017-06-02,44.705641593862886,-122.181366310218,8.749823353377373,0
2017-06-02,44.705641593862886,-122.18480829575292,8.749823353377373,0
2017-06-02,44.705641593862886,-122.18825028128784,8.749823353377373,0
2017-06-02,44.705641593862886,-122.19169226682276,8.749823353377373,0
2017-06-02,44.705641593862886,-122.19513425235766,8.749823353377373,0
2017-06-02,44.705641593862886,-122.23643807877669,8.749823353377373,0
2017-06-02,44.705641593862886,-122.2398800643116,8.749823353377373,0
2017-06-02,44.7056415938629,-122.18136631021798,11.761604655013585,1
2017-06-02,44.7056415938629,-122.1848082957529,11.816866697245441,1
2017-06-02,44.7056415938629,-122.18825028128782,10.076112366941944,1
2017-06-02,44.7056415938629,-122.19169226682271,11.181353211579086,1
2017-06-02,44.7056415938629,-122.19513425235763,10.877411979303872,1
2017-06-02,44.7056415938629,-122.23643807877669,10.103743388057872,1
2017-06-02,44.7056415938629,-122.2398800643116,10.103743388057872,1
2017-06-02,44.709083579397806,-122.181366310218,8.749823353377373,0
2017-06-02,44.709083579397806,-122.18480829575292,8.749823353377373,0
2017-06-02,44.709083579397806,-122.18825028128784,8.749823353377373,0
2017-06-02,44.709083579397806,-122.2398800643116,8.749823353377373,0
2017-06-02,44.70908357939781,-122.17448233914814,11.706342612781727,1
2017-06-02,44.70908357939781,-122.17792432468306,11.706342612781727,1
2017-06-02,44.70908357939781,-122.18136631021798,11.236615253810943,1
2017-06-02,44.70908357939781,-122.1848082957529,11.26424627492687,1
2017-06-02,44.70908357939781,-122.18825028128782,10.683994831492372,1
2017-06-02,44.70908357939781,-122.19169226682271,9.77217113466673,1
2017-06-02,44.70908357939781,-122.23643807877669,8.749823353377373,0
