date,usgs_site,lat,lon,Discharge_mean,Water_Temp_mean,year,Discharge_cumsum,Water_Temp_cumsum
2011-01-01,14178000,44.70694444,-122.10000000,1100.0,2.7,2011,1100.0,2.7
2011-01-02,14178000,44.70694444,-122.10000000,1020.0,2.6,2011,2120.0,5.300000000000001
2011-01-03,14178000,44.70694444,-122.10000000,964.0,2.1,2011,3084.0,7.4
2011-01-04,14178000,44.70694444,-122.10000000,922.0,2.5,2011,4006.0,9.9
2011-01-05,14178000,44.70694444,-122.10000000,881.0,3.6,2011,4887.0,13.5
2011-01-06,14178000,44.70694444,-122.10000000,854.0,3.8,2011,5741.0,17.3
2011-01-07,14178000,44.70694444,-122.10000000,837.0,3.5,2011,6578.0,20.8
2011-01-08,14178000,44.70694444,-122.10000000,836.0,3.8,2011,7414.0,24.6
2011-01-09,14178000,44.70694444,-122.10000000,806.0,3.3,2011,8220.0,27.9
2011-01-10,14178000,44.70694444,-122.10000000,778.0,2.6,2011,8998.0,30.5
2011-01-11,14178000,44.70694444,-122.10000000,758.0,2.0,2011,9756.0,32.5
2011-01-12,14178000,44.70694444,-122.10000000,1020.0,3.3,2011,10776.0,35.8
2011-01-13,14178000,44.70694444,-122.10000000,1890.0,3.9,2011,12666.0,39.7
2011-01-14,14178000,44.70694444,-122.10000000,2640.0,4.2,2011,15306.0,43.9
2011-01-15,14178000,44.70694444,-122.10000000,2750.0,4.3,2011,18056.0,48.2
2011-01-16,14178000,44.70694444,-122.10000000,9180.0,4.0,2011,27236.0,52.2
2011-01-17,14178000,44.70694444,-122.10000000,7940.0,4.4,2011,35176.0,56.6
2011-01-18,14178000,44.70694444,-122.10000000,4460.0,4.2,2011,39636.0,60.8
2011-01-19,14178000,44.70694444,-122.10000000,3290.0,4.1,2011,42926.0,64.9
2011-01-20,14178000,44.70694444,-122.10000000,2450.0,4.0,2011,45376.0,68.9
2011-01-21,14178000,44.70694444,-122.10000000,2200.0,4.5,2011,47576.0,73.4
2011-01-22,14178000,44.70694444,-122.10000000,2080.0,4.3,2011,49656.0,77.7
2011-01-23,14178000,44.70694444,-122.10000000,1810.0,4.1,2011,51466.0,81.8
2011-01-24,14178000,44.70694444,-122.10000000,1640.0,4.6,2011,53106.0,86.4
2011-01-25,14178000,44.70694444,-122.10000000,1500.0,4.4,2011,54606.0,90.8
2011-01-26,14178000,44.70694444,-122.10000000,1380.0,4.2,2011,55986.0,95.0
2011-01-27,14178000,44.70694444,-122.10000000,1300.0,4.1,2011,57286.0,99.1
2011-01-28,14178000,44.70694444,-122.10000000,1260.0,4.3,2011,58546.0,103.4
2011-01-29,14178000,44.70694444,-122.10000000,1210.0,4.9,2011,59756.0,108.3
2011-01-30,14178000,44.70694444,-122.10000000,1170.0,4.6,2011,60926.0,112.9
2011-01-31,14178000,44.70694444,-122.10000000,1120.0,4.9,2011,62046.0,117.8
2011-02-01,14178000,44.70694444,-122.10000000,1070.0,3.6,2011,63116.0,121.4
2011-02-02,14178000,44.70694444,-122.10000000,1020.0,2.8,2011,64136.0,124.2
2011-02-03,14178000,44.70694444,-122.10000000,987.0,3.5,2011,65123.0,127.7
2011-02-04,14178000,44.70694444,-122.10000000,967.0,4.4,2011,66090.0,132.1
2011-02-05,14178000,44.70694444,-122.10000000,1080.0,5.0,2011,67170.0,137.1
2011-02-06,14178000,44.70694444,-122.10000000,1140.0,5.1,2011,68310.0,142.2
2011-02-07,14178000,44.70694444,-122.10000000,1170.0,4.7,2011,69480.0,146.9
2011-02-08,14178000,44.70694444,-122.10000000,1130.0,4.0,2011,70610.0,150.9
2011-02-09,14178000,44.70694444,-122.10000000,1060.0,3.5,2011,71670.0,154.4
2011-02-10,14178000,44.70694444,-122.10000000,1020.0,3.2,2011,72690.0,157.6
2011-02-11,14178000,44.70694444,-122.10000000,984.0,3.8,2011,73674.0,161.4
2011-02-12,14178000,44.70694444,-122.10000000,965.0,4.4,2011,74639.0,165.8
2011-02-13,14178000,44.70694444,-122.10000000,1030.0,4.9,2011,75669.0,170.7
2011-02-14,14178000,44.70694444,-122.10000000,1050.0,4.7,2011,76719.0,175.4
2011-02-15,14178000,44.70694444,-122.10000000,1190.0,2.6,2011,77909.0,178.0
2011-02-16,14178000,44.70694444,-122.10000000,1120.0,3.3,2011,79029.0,181.3
2011-02-17,14178000,44.70694444,-122.10000000,1050.0,3.4,2011,80079.0,184.7
2011-02-18,14178000,44.70694444,-122.10000000,999.0,3.6,2011,81078.0,188.3
2011-02-19,14178000,44.70694444,-122.10000000,958.0,3.5,2011,82036.0,191.8
2011-02-20,14178000,44.70694444,-122.10000000,921.0,3.5,2011,82957.0,195.3
2011-02-21,14178000,44.70694444,-122.10000000,889.0,3.5,2011,83846.0,198.8
2011-02-22,14178000,44.70694444,-122.10000000,878.0,3.2,2011,84724.0,202.0
2011-02-23,14178000,44.70694444,-122.10000000,864.0,2.5,2011,85588.0,204.5
2011-02-24,14178000,44.70694444,-122.10000000,847.0,1.8,2011,86435.0,206.3
2011-02-25,14178000,44.70694444,-122.10000000,804.0,1.2,2011,87239.0,207.5
2011-02-26,14178000,44.70694444,-122.10000000,778.0,0.7,2011,88017.0,208.2
2011-02-27,14178000,44.70694444,-122.10000000,781.0,2.2,2011,88798.0,210.4
2011-02-28,14178000,44.70694444,-122.10000000,820.0,2.5,2011,89618.0,212.9
2011-03-01,14178000,44.70694444,-122.10000000,854.0,3.2,2011,90472.0,216.1
2011-03-02,14178000,44.70694444,-122.10000000,882.0,3.7,2011,91354.0,219.8
