date,lat,lon,Precip_mean,Air_Temp_mean,Surf_Radiation_mean,Wind_Velocity_mean,Air_Temp_cumsum,Precip_cumsum,Surf_Radiation_cumsum,Wind_Velocity_cumsum,year
2015-01-01,44.712500000000006,-122.20416663333334,0.0,1.40625,90.375,3.5125,1.40625,0.0,90.375,3.5125,2015
2015-01-02,44.712500000000006,-122.20416663333334,0.0,2.8875000000000455,79.22500000000001,3.2125000000000004,4.2937500000000455,0.0,169.60000000000002,6.7250000000000005,2015
2015-01-03,44.712500000000006,-122.20416663333334,1.425,4.368749999999977,62.7375,2.4375,8.662500000000023,1.425,232.3375,9.162500000000001,2015
2015-01-04,44.712500000000006,-122.20416663333334,7.125,4.287500000000023,30.0875,5.8500000000000005,12.950000000000045,8.55,262.425,15.012500000000001,2015
2015-01-05,44.712500000000006,-122.20416663333334,6.2125,6.787500000000023,64.2625,8.9625,19.737500000000068,14.7625,326.6875,23.975,2015
2015-01-06,44.712500000000006,-122.20416663333334,0.0,8.287500000000023,88.4375,3.4250000000000003,28.02500000000009,14.7625,415.125,27.400000000000002,2015
2015-01-07,44.712500000000006,-122.20416663333334,0.0,9.65625,93.5875,3.3750000000000004,37.68125000000009,14.7625,508.7125,30.775000000000002,2015
2015-01-08,44.712500000000006,-122.20416663333334,0.0,8.068750000000023,86.0875,3.5875,45.750000000000114,14.7625,594.8,34.362500000000004,2015
2015-01-09,44.712500000000006,-122.20416663333334,0.0,6.34375,86.325,3.2875,52.093750000000114,14.7625,681.125,37.650000000000006,2015
2015-01-10,44.712500000000006,-122.20416663333334,3.4000000000000004,5.712499999999977,59.4125,2.4875000000000003,57.80625000000009,18.1625,740.5375,40.1375,2015
2015-01-11,44.712500000000006,-122.20416663333334,2.625,4.837499999999977,59.925000000000004,2.3000000000000003,62.64375000000007,20.7875,800.4625,42.4375,2015
2015-01-12,44.712500000000006,-122.20416663333334,1.5125000000000002,5.362500000000011,31.462500000000002,1.7750000000000001,68.00625000000008,22.3,831.9250000000001,44.212500000000006,2015
2015-01-13,44.712500000000006,-122.20416663333334,0.0,4.725000000000023,98.0875,3.0500000000000003,72.7312500000001,22.3,930.0125,47.2625,2015
2015-01-14,44.712500000000006,-122.20416663333334,0.0,3.1875,90.175,4.6375,75.9187500000001,22.3,1020.1875,51.900000000000006,2015
2015-01-15,44.712500000000006,-122.20416663333334,22.8625,3.09375,59.9375,5.050000000000001,79.0125000000001,45.1625,1080.125,56.95,2015
2015-01-16,44.712500000000006,-122.20416663333334,3.5375,5.681250000000034,86.6375,7.525,84.69375000000014,48.7,1166.7625,64.47500000000001,2015
2015-01-17,44.712500000000006,-122.20416663333334,72.28750000000001,7.4375,37.7,7.8500000000000005,92.13125000000014,120.98750000000001,1204.4625,72.325,2015
2015-01-18,44.712500000000006,-122.20416663333334,14.975000000000001,5.8125,67.6875,12.8375,97.94375000000014,135.9625,1272.15,85.16250000000001,2015
2015-01-19,44.712500000000006,-122.20416663333334,7.1625000000000005,5.268750000000068,81.28750000000001,3.1500000000000004,103.2125000000002,143.125,1353.4375,88.3125,2015
2015-01-20,44.712500000000006,-122.20416663333334,0.0,4.34375,82.65,3.3750000000000004,107.5562500000002,143.125,1436.0875,91.6875,2015
2015-01-21,44.712500000000006,-122.20416663333334,0.0,4.006250000000023,105.225,3.75,111.56250000000023,143.125,1541.3125,95.4375,2015
2015-01-22,44.712500000000006,-122.20416663333334,1.0625,6.712499999999977,33.525000000000006,2.7625,118.2750000000002,144.1875,1574.8375,98.2,2015
2015-01-23,44.712500000000006,-122.20416663333334,3.0125,8.075000000000045,52.6875,3.9,126.35000000000025,147.20000000000002,1627.525,102.10000000000001,2015
2015-01-24,44.712500000000006,-122.20416663333334,0.0,12.293750000000045,88.6375,4.4125,138.6437500000003,147.20000000000002,1716.1625000000001,106.5125,2015
2015-01-25,44.712500000000006,-122.20416663333334,0.0,13.34375,112.6875,3.3750000000000004,151.9875000000003,147.20000000000002,1828.8500000000001,109.8875,2015
2015-01-26,44.712500000000006,-122.20416663333334,0.0,11.256250000000023,113.4,4.3125,163.24375000000032,147.20000000000002,1942.25,114.2,2015
2015-01-27,44.712500000000006,-122.20416663333334,0.0,7.3125,77.8125,3.6375,170.55625000000032,147.20000000000002,2020.0625,117.8375,2015
2015-01-28,44.712500000000006,-122.20416663333334,0.0,9.450000000000045,92.4875,2.2,180.00625000000036,147.20000000000002,2112.55,120.03750000000001,2015
2015-01-29,44.712500000000006,-122.20416663333334,0.0,8.193750000000023,66.8,2.25,188.2000000000004,147.20000000000002,2179.35,122.28750000000001,2015
2015-01-30,44.712500000000006,-122.20416663333334,0.0,7.5125000000000455,122.425,3.2125000000000004,195.71250000000043,147.20000000000002,2301.775,125.5,2015
2015-01-31,44.712500000000006,-122.20416663333334,0.0,7.28125,113.15,3.2125000000000004,202.99375000000043,147.20000000000002,2414.925,128.7125,2015
2015-02-01,44.712500000000006,-122.20416663333334,5.7625,6.100000000000023,49.0375,4.5,209.09375000000045,152.9625,2463.9625,133.2125,2015
2015-02-02,44.712500000000006,-122.20416663333334,17.8375,7.400000000000034,77.8125,7.1625000000000005,216.4937500000005,170.8,2541.775,140.375,2015
2015-02-03,44.712500000000006,-122.20416663333334,12.625,5.256250000000023,40.875,3.3125000000000004,221.7500000000005,183.425,2582.65,143.6875,2015
2015-02-04,44.712500000000006,-122.20416663333334,0.0,8.300000000000011,74.95,5.175000000000001,230.05000000000052,183.425,2657.6,148.8625,2015
2015-02-05,44.712500000000006,-122.20416663333334,11.5375,9.018750000000068,48.775000000000006,9.75,239.0687500000006,194.9625,2706.375,158.6125,2015
2015-02-06,44.712500000000006,-122.20416663333334,28.0125,8.712499999999977,51.5,10.8375,247.78125000000057,222.97500000000002,2757.875,169.45000000000002,2015
2015-02-07,44.712500000000006,-122.20416663333334,31.3,7.612500000000011,63.0,11.025,255.39375000000058,254.275,2820.875,180.47500000000002,2015
2015-02-08,44.712500000000006,-122.20416663333334,2.3000000000000003,8.425000000000011,64.17500000000001,6.612500000000001,263.8187500000006,256.575,2885.05,187.0875,2015
2015-02-09,44.712500000000006,-122.20416663333334,48.112500000000004,7.193750000000023,59.962500000000006,10.5125,271.0125000000006,304.6875,2945.0125000000003,197.60000000000002,2015
2015-02-10,44.712500000000006,-122.20416663333334,2.2,6.818750000000023,126.425,8.4375,277.83125000000064,306.8875,3071.4375,206.03750000000002,2015
2015-02-11,44.712500000000006,-122.20416663333334,0.0,8.475000000000023,104.3375,3.2125000000000004,286.30625000000066,306.8875,3175.775,209.25,2015
2015-02-12,44.712500000000006,-122.20416663333334,0.0,10.131250000000023,134.4875,3.0,296.4375000000007,306.8875,3310.2625000000003,212.25,2015
2015-02-13,44.712500000000006,-122.20416663333334,0.0,9.987500000000011,139.375,2.3375000000000004,306.4250000000007,306.8875,3449.6375000000003,214.5875,2015
2015-02-14,44.712500000000006,-122.20416663333334,0.0,7.675000000000068,147.07500000000002,3.325,314.10000000000076,306.8875,3596.7125,217.91250000000002,2015
2015-02-15,44.712500000000006,-122.20416663333334,0.0,7.831250000000011,151.9,5.1000000000000005,321.9312500000008,306.8875,3748.6125,223.01250000000002,2015
2015-02-16,44.712500000000006,-122.20416663333334,0.0,7.8250000000000455,152.53750000000002,5.925000000000001,329.7562500000008,306.8875,3901.15,228.9375,2015
2015-02-17,44.712500000000006,-122.20416663333334,0.0,8.550000000000068,155.3,4.25,338.3062500000009,306.8875,4056.4500000000003,233.1875,2015
2015-02-18,44.712500000000006,-122.20416663333334,0.0,7.775000000000034,152.6125,4.0875,346.0812500000009,306.8875,4209.0625,237.275,2015
2015-02-19,44.712500000000006,-122.20416663333334,0.0,6.868750000000034,119.6625,2.1500000000000004,352.95000000000095,306.8875,4328.725,239.425,2015
2015-02-20,44.712500000000006,-122.20416663333334,0.0,6.600000000000023,155.38750000000002,2.6750000000000003,359.550000000001,306.8875,4484.1125,242.10000000000002,2015
