date,lat,lon,Precip_mean,Air_Temp_mean,Surf_Radiation_mean,Wind_Velocity_mean,Air_Temp_cumsum,Precip_cumsum,Surf_Radiation_cumsum,Wind_Velocity_cumsum,year
2017-01-01,44.712500000000006,-122.20416663333334,11.6,-2.7749999999999773,50.475,7.9,-2.7749999999999773,11.6,50.475,7.9,2017
2017-01-02,44.712500000000006,-122.20416663333334,2.725,-6.1437499999999545,45.8125,3.4875000000000003,-8.918749999999932,14.325,96.2875,11.387500000000001,2017
2017-01-03,44.712500000000006,-122.20416663333334,0.11249999999999999,-7.4375,68.98750000000001,6.275,-16.356249999999932,14.4375,165.275,17.6625,2017
2017-01-04,44.712500000000006,-122.20416663333334,0.0,-8.731249999999932,30.7875,9.325,-25.087499999999864,14.4375,196.0625,26.9875,2017
2017-01-05,44.712500000000006,-122.20416663333334,0.0,-7.7687499999999545,97.1375,5.862500000000001,-32.85624999999982,14.4375,293.20000000000005,32.85,2017
2017-01-06,44.712500000000006,-122.20416663333334,0.25,-5.993749999999977,98.9375,4.5875,-38.849999999999795,14.6875,392.13750000000005,37.4375,2017
2017-01-07,44.712500000000006,-122.20416663333334,17.6375,-3.5,47.612500000000004,6.737500000000001,-42.349999999999795,32.325,439.75,44.175000000000004,2017
2017-01-08,44.712500000000006,-122.20416663333334,32.2125,0.8312500000000682,40.487500000000004,8.65,-41.51874999999973,64.5375,480.2375,52.825,2017
2017-01-09,44.712500000000006,-122.20416663333334,27.175,-0.3499999999999659,76.72500000000001,9.775,-41.86874999999969,91.71249999999999,556.9625000000001,62.6,2017
2017-01-10,44.712500000000006,-122.20416663333334,22.45,-0.8687499999999773,54.225,6.4750000000000005,-42.73749999999967,114.1625,611.1875,69.075,2017
2017-01-11,44.712500000000006,-122.20416663333334,19.4375,-3.34375,40.3125,6.325,-46.08124999999967,133.6,651.5,75.4,2017
2017-01-12,44.712500000000006,-122.20416663333334,0.9375000000000001,-4.40625,102.25,3.3000000000000003,-50.48749999999967,134.5375,753.75,78.7,2017
2017-01-13,44.712500000000006,-122.20416663333334,0.0375,-2.5562499999999773,94.3875,3.4375,-53.04374999999965,134.575,848.1375,82.1375,2017
2017-01-14,44.712500000000006,-122.20416663333334,0.1,-1.1124999999999545,103.4375,3.9,-54.1562499999996,134.67499999999998,951.575,86.03750000000001,2017
2017-01-15,44.712500000000006,-122.20416663333334,0.225,0.5812500000000682,104.125,3.0,-53.574999999999534,134.9,1055.7,89.03750000000001,2017
2017-01-16,44.712500000000006,-122.20416663333334,0.65,3.643750000000068,85.2625,4.125,-49.931249999999466,135.54999999999998,1140.9625,93.16250000000001,2017
2017-01-17,44.712500000000006,-122.20416663333334,32.0125,4.212499999999977,63.5125,10.425,-45.71874999999949,167.5625,1204.4750000000001,103.5875,2017
2017-01-18,44.712500000000006,-122.20416663333334,19.175,3.46875,55.95,12.8625,-42.24999999999949,186.7375,1260.425,116.45,2017
2017-01-19,44.712500000000006,-122.20416663333334,7.175000000000001,1.712500000000034,42.800000000000004,9.2,-40.537499999999454,193.9125,1303.2250000000001,125.65,2017
2017-01-20,44.712500000000006,-122.20416663333334,4.95,1.6062500000000455,67.41250000000001,6.2125,-38.93124999999941,198.8625,1370.6375,131.8625,2017
2017-01-21,44.712500000000006,-122.20416663333334,16.1,0.7375000000000682,31.8375,9.3,-38.19374999999934,214.9625,1402.4750000000001,141.1625,2017
2017-01-22,44.712500000000006,-122.20416663333334,6.7,1.8687499999999773,80.8625,7.5,-36.32499999999936,221.6625,1483.3375,148.6625,2017
2017-01-23,44.712500000000006,-122.20416663333334,0.23750000000000002,0.9875000000000682,90.9125,2.625,-35.337499999999295,221.9,1574.25,151.2875,2017
2017-01-24,44.712500000000006,-122.20416663333334,0.0,0.0625,116.4125,2.525,-35.274999999999295,221.9,1690.6625,153.8125,2017
2017-01-25,44.712500000000006,-122.20416663333334,0.075,0.875,48.25,3.1625,-34.399999999999295,221.975,1738.9125,156.975,2017
2017-01-26,44.712500000000006,-122.20416663333334,0.11249999999999999,1.931250000000034,60.837500000000006,2.3125000000000004,-32.46874999999926,222.0875,1799.75,159.2875,2017
2017-01-27,44.712500000000006,-122.20416663333334,0.0,2.8625000000000114,121.1125,3.4625000000000004,-29.60624999999925,222.0875,1920.8625,162.75,2017
2017-01-28,44.712500000000006,-122.20416663333334,0.0,4.4500000000000455,120.9125,3.8,-25.156249999999204,222.0875,2041.775,166.55,2017
2017-01-29,44.712500000000006,-122.20416663333334,0.0,4.456250000000068,108.5125,3.4250000000000003,-20.699999999999136,222.0875,2150.2875,169.975,2017
2017-01-30,44.712500000000006,-122.20416663333334,0.48750000000000004,5.618750000000034,89.41250000000001,2.1625,-15.081249999999102,222.575,2239.7,172.13750000000002,2017
2017-01-31,44.712500000000006,-122.20416663333334,6.1375,1.0062500000000227,78.91250000000001,2.3875,-14.07499999999908,228.7125,2318.6125,174.525,2017
2017-02-01,44.712500000000006,-122.20416663333334,1.2375,-2.3624999999999545,99.3375,7.65,-16.437499999999034,229.95,2417.95,182.175,2017
2017-02-02,44.712500000000006,-122.20416663333334,0.9375,-1.9249999999999545,54.95,8.65,-18.362499999998988,230.8875,2472.9,190.82500000000002,2017
2017-02-03,44.712500000000006,-122.20416663333334,29.9125,1.21875,64.0875,9.0875,-17.143749999998988,260.8,2536.9875,199.91250000000002,2017
2017-02-04,44.712500000000006,-122.20416663333334,55.712500000000006,2.59375,54.2625,14.0,-14.549999999998988,316.5125,2591.25,213.91250000000002,2017
2017-02-05,44.712500000000006,-122.20416663333334,37.5625,3.5750000000000455,62.25000000000001,12.3375,-10.974999999998943,354.075,2653.5,226.25,2017
2017-02-06,44.712500000000006,-122.20416663333334,16.7875,0.056250000000034106,81.10000000000001,10.8625,-10.918749999998909,370.8625,2734.6,237.1125,2017
2017-02-07,44.712500000000006,-122.20416663333334,14.8625,0.36250000000001137,46.825,4.275,-10.556249999998897,385.725,2781.425,241.38750000000002,2017
2017-02-08,44.712500000000006,-122.20416663333334,53.725,3.5062500000000227,53.650000000000006,10.0625,-7.0499999999988745,439.45000000000005,2835.0750000000003,251.45000000000002,2017
2017-02-09,44.712500000000006,-122.20416663333334,41.275,5.800000000000068,59.2875,13.1625,-1.2499999999988063,480.725,2894.3625,264.6125,2017
2017-02-10,44.712500000000006,-122.20416663333334,13.45,2.056250000000034,73.5625,9.0,0.8062500000012278,494.175,2967.925,273.6125,2017
2017-02-11,44.712500000000006,-122.20416663333334,0.8,1.587500000000034,135.3125,2.7875,2.393750000001262,494.975,3103.2375,276.40000000000003,2017
2017-02-12,44.712500000000006,-122.20416663333334,0.0,3.15625,136.9375,3.8125,5.550000000001262,494.975,3240.175,280.21250000000003,2017
2017-02-13,44.712500000000006,-122.20416663333334,0.0,6.393750000000068,152.1,4.7250000000000005,11.94375000000133,494.975,3392.275,284.9375,2017
2017-02-14,44.712500000000006,-122.20416663333334,0.7625000000000001,6.643750000000011,143.25,5.6625000000000005,18.58750000000134,495.7375,3535.525,290.6,2017
2017-02-15,44.712500000000006,-122.20416663333334,37.5375,7.175000000000011,49.925,11.7375,25.762500000001353,533.275,3585.4500000000003,302.33750000000003,2017
2017-02-16,44.712500000000006,-122.20416663333334,32.5875,4.53125,73.67500000000001,8.225000000000001,30.293750000001353,565.8625000000001,3659.125,310.5625,2017
2017-02-17,44.712500000000006,-122.20416663333334,0.75,5.306249999999977,134.95000000000002,4.275,35.60000000000133,566.6125000000001,3794.0750000000003,314.83750000000003,2017
2017-02-18,44.712500000000006,-122.20416663333334,15.450000000000001,3.1125000000000114,80.98750000000001,4.7250000000000005,38.71250000000134,582.0625,3875.0625,319.5625,2017
2017-02-19,44.712500000000006,-122.20416663333334,16.6875,2.706250000000068,81.92500000000001,8.6125,41.41875000000141,598.75,3956.9875,328.175,2017
2017-02-20,44.712500000000006,-122.20416663333334,18.700000000000003,3.6625000000000227,51.275000000000006,9.275,45.08125000000143,617.45,4008.2625000000003,337.45,2017
2017-02-21,44.712500000000006,-122.20416663333334,32.9375,0.8687499999999773,105.175,4.0375000000000005,45.95000000000141,650.3875,4113.4375,341.4875,2017
2017-02-22,44.712500000000006,-122.20416663333334,2.5,0.9500000000000455,89.5625,2.6875,46.900000000001455,652.8875,4203.0,344.175,2017
2017-02-23,44.712500000000006,-122.20416663333334,2.0875,-0.018749999999954525,112.4,2.5500000000000003,46.8812500000015,654.975,4315.400000000001,346.725,2017
2017-02-24,44.712500000000006,-122.20416663333334,1.55,-1.1687499999999886,132.625,4.65,45.71250000000151,656.525,4448.025000000001,351.375,2017
2017-02-25,44.712500000000006,-122.20416663333334,1.6,0.3875000000000455,137.4,2.4375,46.10000000000156,658.125,4585.425,353.8125,2017
2017-02-26,44.712500000000006,-122.20416663333334,16.975,-0.21875,78.91250000000001,6.7625,45.88125000000156,675.1,4664.337500000001,360.575,2017
2017-02-27,44.712500000000006,-122.20416663333334,15.4625,-0.5812499999999545,82.35000000000001,6.7250000000000005,45.3000000000016,690.5625,4746.6875,367.3,2017
2017-02-28,44.712500000000006,-122.20416663333334,8.65,0.7312500000000455,82.5875,7.975,46.03125000000165,699.2125,4829.275000000001,375.27500000000003,2017
2017-03-01,44.712500000000006,-122.20416663333334,1.3875000000000002,3.0,134.3875,5.0625,49.03125000000165,700.6,4963.6625,380.33750000000003,2017
2017-03-02,44.712500000000006,-122.20416663333334,0.0,3.987500000000068,164.03750000000002,4.425,53.01875000000172,700.6,5127.7,384.7625,2017
2017-03-03,44.712500000000006,-122.20416663333334,13.4,3.5062500000000227,115.3125,6.7875000000000005,56.52500000000174,714.0,5243.0125,391.55,2017
2017-03-04,44.712500000000006,-122.20416663333334,13.6375,1.3250000000000455,93.475,7.375,57.850000000001785,727.6375,5336.4875,398.925,2017
2017-03-05,44.712500000000006,-122.20416663333334,14.075,-0.6875,149.13750000000002,9.4125,57.162500000001785,741.7125,5485.625,408.33750000000003,2017
2017-03-06,44.712500000000006,-122.20416663333334,23.450000000000003,-1.0249999999999773,82.22500000000001,10.15,56.13750000000181,765.1625,5567.85,418.4875,2017
2017-03-07,44.712500000000006,-122.20416663333334,42.300000000000004,1.1437500000000682,87.53750000000001,12.2125,57.281250000001876,807.4625000000001,5655.3875,430.70000000000005,2017
2017-03-08,44.712500000000006,-122.20416663333334,37.7125,3.5812500000000114,94.6375,8.1,60.86250000000189,845.1750000000001,5750.025000000001,438.8,2017
2017-03-09,44.712500000000006,-122.20416663333334,35.075,5.381250000000023,75.53750000000001,10.0875,66.24375000000191,880.25,5825.5625,448.88750000000005,2017
2017-03-10,44.712500000000006,-122.20416663333334,0.0,7.162500000000023,180.3625,6.4125000000000005,73.40625000000193,880.25,6005.925,455.3,2017
2017-03-11,44.712500000000006,-122.20416663333334,10.8125,4.493750000000034,101.9375,7.6625,77.90000000000197,891.0625,6107.8625,462.96250000000003,2017
2017-03-12,44.712500000000006,-122.20416663333334,0.0,7.693750000000023,155.65,3.5625,85.59375000000199,891.0625,6263.5125,466.52500000000003,2017
2017-03-13,44.712500000000006,-122.20416663333334,13.45,6.5437500000000455,75.2625,5.812500000000001,92.13750000000203,904.5125,6338.775000000001,472.33750000000003,2017
2017-03-14,44.712500000000006,-122.20416663333334,3.2125000000000004,8.5625,80.11250000000001,7.925000000000001,100.70000000000203,907.725,6418.8875,480.26250000000005,2017
2017-03-15,44.712500000000006,-122.20416663333334,27.837500000000002,5.212500000000034,77.23750000000001,7.975,105.91250000000207,935.5625,6496.125,488.2375,2017
2017-03-16,44.712500000000006,-122.20416663333334,1.3250000000000002,4.100000000000023,213.5875,2.7,110.01250000000209,936.8875,6709.712500000001,490.9375,2017
2017-03-17,44.712500000000006,-122.20416663333334,8.6125,4.175000000000068,97.8,7.5625,114.18750000000216,945.5,6807.5125,498.5,2017
2017-03-18,44.712500000000006,-122.20416663333334,28.6,4.943750000000023,100.3375,7.875,119.13125000000218,974.1,6907.85,506.375,2017
2017-03-19,44.712500000000006,-122.20416663333334,0.0,6.275000000000034,234.6625,2.75,125.40625000000222,974.1,7142.512500000001,509.125,2017
2017-03-20,44.712500000000006,-122.20416663333334,3.3125,6.518750000000068,107.9,4.625,131.92500000000229,977.4125,7250.4125,513.75,2017
2017-03-21,44.712500000000006,-122.20416663333334,7.6375,7.2937500000000455,175.47500000000002,4.8375,139.21875000000233,985.0500000000001,7425.887500000001,518.5875,2017
2017-03-22,44.712500000000006,-122.20416663333334,11.3375,3.5375000000000227,101.55,6.7125,142.75625000000235,996.3875,7527.4375,525.3000000000001,2017
2017-03-23,44.712500000000006,-122.20416663333334,14.4625,5.40625,180.51250000000002,6.025,148.16250000000235,1010.85,7707.950000000001,531.325,2017
2017-03-24,44.712500000000006,-122.20416663333334,29.650000000000002,4.175000000000011,73.75,8.4625,152.33750000000236,1040.5,7781.700000000001,539.7875,2017
2017-03-25,44.712500000000006,-122.20416663333334,6.737500000000001,4.493750000000034,158.41250000000002,5.1625000000000005,156.8312500000024,1047.2375,7940.1125,544.95,2017
2017-03-26,44.712500000000006,-122.20416663333334,30.1625,3.2124999999999773,125.78750000000001,7.987500000000001,160.04375000000238,1077.4,8065.900000000001,552.9375,2017
2017-03-27,44.712500000000006,-122.20416663333334,13.8875,4.0625,125.6625,6.925000000000001,164.10625000000238,1091.2875000000001,8191.5625,559.8625000000001,2017
2017-03-28,44.712500000000006,-122.20416663333334,4.8375,5.71875,110.35,5.5625,169.82500000000238,1096.125,8301.9125,565.4250000000001,2017
2017-03-29,44.712500000000006,-122.20416663333334,30.650000000000002,5.09375,111.1,8.5,174.91875000000238,1126.775,8413.0125,573.9250000000001,2017
